id,stained,unstained
AS-5198-23-Z36_30720_43008,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_43008_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_43008_unstained.tif
AS-7231-22-Z17_32768_60416,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_60416_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_60416_unstained.tif
AS-5198-23-Z35_21504_39936,Dataset/Data/stained/AS-5198-23-Z35_patch_21504_39936_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_21504_39936_unstained.tif
AS-7231-22-Z17_43008_72704,Dataset/Data/unstained/AS-7231-22-Z17_patch_43008_72704_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_43008_72704_unstained.tif
AS-7231-22-Z17_28672_66560,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_66560_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_66560_unstained.tif
AS-7231-22-Z17_37888_11264,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_11264_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_11264_unstained.tif
AS-7231-22-Z17_41984_73728,Dataset/Data/unstained/AS-7231-22-Z17_patch_41984_73728_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_41984_73728_unstained.tif
AS-5198-23-Z35_19456_16384,Dataset/Data/stained/AS-5198-23-Z35_patch_19456_16384_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_19456_16384_unstained.tif
AS-7231-22-Z17_36864_39936,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_39936_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_39936_unstained.tif
AS-5198-23-Z35_16384_24576,Dataset/Data/stained/AS-5198-23-Z35_patch_16384_24576_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_16384_24576_unstained.tif
AS-5198-23-Z35_22528_34816,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_34816_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_34816_unstained.tif
AS-5198-23-Z35_17408_35840,Dataset/Data/stained/AS-5198-23-Z35_patch_17408_35840_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_17408_35840_unstained.tif
AS-5198-23-Z36_30720_64512,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_64512_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_64512_unstained.tif
AS-5198-23-Z36_28672_35840,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_35840_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_35840_unstained.tif
AS-5198-23-Z35_23552_31744,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_31744_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_31744_unstained.tif
AS-7231-22-Z17_35840_39936,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_39936_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_39936_unstained.tif
AS-5198-23-Z35_24576_26624,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_26624_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_26624_unstained.tif
AS-7231-22-Z17_36864_18432,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_18432_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_18432_unstained.tif
AS-5198-23-Z35_18432_30720,Dataset/Data/stained/AS-5198-23-Z35_patch_18432_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_18432_30720_unstained.tif
AS-7231-22-Z17_38912_48128,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_48128_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_48128_unstained.tif
AS-5198-23-Z36_26624_25600,Dataset/Data/stained/AS-5198-23-Z36_patch_26624_25600_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_26624_25600_unstained.tif
AS-7231-22-Z17_35840_24576,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_24576_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_24576_unstained.tif
AS-7231-22-Z17_34816_51200,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_51200_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_51200_unstained.tif
AS-7231-22-Z17_34816_56320,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_56320_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_56320_unstained.tif
AS-5198-23-Z35_26624_35840,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_35840_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_35840_unstained.tif
AS-7231-22-Z17_34816_32768,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_32768_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_32768_unstained.tif
AS-5198-23-Z35_25600_28672,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_28672_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_28672_unstained.tif
AS-7231-22-Z17_34816_58368,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_58368_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_58368_unstained.tif
AS-5198-23-Z36_30720_32768,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_32768_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_32768_unstained.tif
AS-5198-23-Z36_30720_26624,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_26624_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_26624_unstained.tif
AS-7231-22-Z17_45056_72704,Dataset/Data/unstained/AS-7231-22-Z17_patch_45056_72704_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_45056_72704_unstained.tif
AS-7231-22-Z17_36864_43008,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_43008_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_43008_unstained.tif
AS-7231-22-Z17_37888_54272,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_54272_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_54272_unstained.tif
AS-5198-23-Z35_25600_48128,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_48128_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_48128_unstained.tif
AS-5198-23-Z35_23552_46080,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_46080_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_46080_unstained.tif
AS-5198-23-Z35_22528_39936,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_39936_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_39936_unstained.tif
AS-7231-22-Z17_29696_67584,Dataset/Data/unstained/AS-7231-22-Z17_patch_29696_67584_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_29696_67584_unstained.tif
AS-7231-22-Z17_34816_61440,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_61440_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_61440_unstained.tif
AS-5198-23-Z36_28672_60416,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_60416_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_60416_unstained.tif
AS-7231-22-Z17_34816_33792,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_33792_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_33792_unstained.tif
AS-5198-23-Z36_30720_48128,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_48128_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_48128_unstained.tif
AS-7231-22-Z17_36864_49152,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_49152_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_49152_unstained.tif
AS-7231-22-Z17_35840_48128,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_48128_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_48128_unstained.tif
AS-5198-23-Z35_20480_37888,Dataset/Data/stained/AS-5198-23-Z35_patch_20480_37888_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_20480_37888_unstained.tif
AS-7231-22-Z17_30720_40960,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_40960_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_40960_unstained.tif
AS-5198-23-Z36_28672_46080,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_46080_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_46080_unstained.tif
AS-5198-23-Z35_14336_30720,Dataset/Data/stained/AS-5198-23-Z35_patch_14336_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_14336_30720_unstained.tif
AS-7231-22-Z17_40960_64512,Dataset/Data/unstained/AS-7231-22-Z17_patch_40960_64512_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_40960_64512_unstained.tif
AS-7231-22-Z17_44032_66560,Dataset/Data/unstained/AS-7231-22-Z17_patch_44032_66560_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_44032_66560_unstained.tif
AS-7231-22-Z17_30720_36864,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_36864_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_36864_unstained.tif
AS-5198-23-Z35_19456_36864,Dataset/Data/stained/AS-5198-23-Z35_patch_19456_36864_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_19456_36864_unstained.tif
AS-5198-23-Z35_24576_12288,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_12288_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_12288_unstained.tif
AS-5198-23-Z35_17408_29696,Dataset/Data/stained/AS-5198-23-Z35_patch_17408_29696_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_17408_29696_unstained.tif
AS-7231-22-Z17_35840_52224,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_52224_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_52224_unstained.tif
AS-7231-22-Z17_28672_54272,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_54272_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_54272_unstained.tif
AS-5198-23-Z36_29696_45056,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_45056_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_45056_unstained.tif
AS-5198-23-Z36_30720_25600,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_25600_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_25600_unstained.tif
AS-5198-23-Z36_27648_57344,Dataset/Data/stained/AS-5198-23-Z36_patch_27648_57344_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_27648_57344_unstained.tif
AS-5198-23-Z35_20480_18432,Dataset/Data/stained/AS-5198-23-Z35_patch_20480_18432_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_20480_18432_unstained.tif
AS-5198-23-Z36_26624_27648,Dataset/Data/stained/AS-5198-23-Z36_patch_26624_27648_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_26624_27648_unstained.tif
AS-7231-22-Z17_38912_67584,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_67584_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_67584_unstained.tif
AS-7231-22-Z17_30720_39936,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_39936_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_39936_unstained.tif
AS-5198-23-Z36_27648_26624,Dataset/Data/stained/AS-5198-23-Z36_patch_27648_26624_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_27648_26624_unstained.tif
AS-7231-22-Z17_35840_53248,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_53248_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_53248_unstained.tif
AS-5198-23-Z35_25600_18432,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_18432_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_18432_unstained.tif
AS-5198-23-Z35_16384_23552,Dataset/Data/stained/AS-5198-23-Z35_patch_16384_23552_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_16384_23552_unstained.tif
AS-5198-23-Z35_27648_23552,Dataset/Data/stained/AS-5198-23-Z35_patch_27648_23552_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_27648_23552_unstained.tif
AS-7231-22-Z17_31744_41984,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_41984_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_41984_unstained.tif
AS-5198-23-Z36_28672_44032,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_44032_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_44032_unstained.tif
AS-5198-23-Z35_26624_12288,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_12288_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_12288_unstained.tif
AS-5198-23-Z35_22528_45056,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_45056_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_45056_unstained.tif
AS-7231-22-Z17_37888_31744,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_31744_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_31744_unstained.tif
AS-7231-22-Z17_45056_67584,Dataset/Data/unstained/AS-7231-22-Z17_patch_45056_67584_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_45056_67584_unstained.tif
AS-7231-22-Z17_32768_59392,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_59392_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_59392_unstained.tif
AS-7231-22-Z17_36864_46080,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_46080_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_46080_unstained.tif
AS-5198-23-Z36_30720_56320,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_56320_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_56320_unstained.tif
AS-7231-22-Z17_44032_64512,Dataset/Data/unstained/AS-7231-22-Z17_patch_44032_64512_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_44032_64512_unstained.tif
AS-7231-22-Z17_28672_50176,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_50176_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_50176_unstained.tif
AS-7231-22-Z17_36864_59392,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_59392_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_59392_unstained.tif
AS-5198-23-Z35_25600_20480,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_20480_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_20480_unstained.tif
AS-7231-22-Z17_30720_41984,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_41984_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_41984_unstained.tif
AS-7231-22-Z17_38912_12288,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_12288_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_12288_unstained.tif
AS-7231-22-Z17_30720_37888,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_37888_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_37888_unstained.tif
AS-7231-22-Z17_33792_70656,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_70656_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_70656_unstained.tif
AS-5198-23-Z35_23552_33792,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_33792_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_33792_unstained.tif
AS-7231-22-Z17_35840_59392,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_59392_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_59392_unstained.tif
AS-7231-22-Z17_34816_30720,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_30720_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_30720_unstained.tif
AS-5198-23-Z36_30720_47104,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_47104_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_47104_unstained.tif
AS-7231-22-Z17_33792_65536,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_65536_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_65536_unstained.tif
AS-7231-22-Z17_28672_56320,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_56320_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_56320_unstained.tif
AS-5198-23-Z35_18432_36864,Dataset/Data/stained/AS-5198-23-Z35_patch_18432_36864_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_18432_36864_unstained.tif
AS-5198-23-Z36_30720_46080,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_46080_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_46080_unstained.tif
AS-7231-22-Z17_30720_29696,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_29696_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_29696_unstained.tif
AS-7231-22-Z17_37888_48128,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_48128_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_48128_unstained.tif
AS-7231-22-Z17_35840_23552,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_23552_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_23552_unstained.tif
AS-5198-23-Z35_25600_29696,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_29696_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_29696_unstained.tif
AS-5198-23-Z35_16384_31744,Dataset/Data/stained/AS-5198-23-Z35_patch_16384_31744_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_16384_31744_unstained.tif
AS-5198-23-Z35_27648_21504,Dataset/Data/stained/AS-5198-23-Z35_patch_27648_21504_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_27648_21504_unstained.tif
AS-5198-23-Z36_30720_30720,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_30720_unstained.tif
AS-5198-23-Z35_22528_38912,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_38912_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_38912_unstained.tif
AS-5198-23-Z35_26624_15360,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_15360_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_15360_unstained.tif
AS-7231-22-Z17_41984_72704,Dataset/Data/unstained/AS-7231-22-Z17_patch_41984_72704_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_41984_72704_unstained.tif
AS-5198-23-Z35_23552_35840,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_35840_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_35840_unstained.tif
AS-5198-23-Z36_28672_41984,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_41984_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_41984_unstained.tif
AS-7231-22-Z17_36864_32768,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_32768_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_32768_unstained.tif
AS-5198-23-Z36_29696_30720,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_30720_unstained.tif
AS-5198-23-Z36_30720_63488,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_63488_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_63488_unstained.tif
AS-5198-23-Z36_27648_24576,Dataset/Data/stained/AS-5198-23-Z36_patch_27648_24576_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_27648_24576_unstained.tif
AS-7231-22-Z17_35840_46080,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_46080_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_46080_unstained.tif
AS-5198-23-Z35_27648_13312,Dataset/Data/stained/AS-5198-23-Z35_patch_27648_13312_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_27648_13312_unstained.tif
AS-7231-22-Z17_33792_41984,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_41984_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_41984_unstained.tif
AS-5198-23-Z35_21504_41984,Dataset/Data/stained/AS-5198-23-Z35_patch_21504_41984_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_21504_41984_unstained.tif
AS-7231-22-Z17_33792_44032,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_44032_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_44032_unstained.tif
AS-7231-22-Z17_37888_63488,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_63488_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_63488_unstained.tif
AS-5198-23-Z35_20480_31744,Dataset/Data/stained/AS-5198-23-Z35_patch_20480_31744_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_20480_31744_unstained.tif
AS-5198-23-Z36_28672_28672,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_28672_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_28672_unstained.tif
AS-5198-23-Z35_19456_44032,Dataset/Data/stained/AS-5198-23-Z35_patch_19456_44032_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_19456_44032_unstained.tif
AS-5198-23-Z36_30720_29696,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_29696_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_29696_unstained.tif
AS-5198-23-Z35_27648_38912,Dataset/Data/stained/AS-5198-23-Z35_patch_27648_38912_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_27648_38912_unstained.tif
AS-5198-23-Z35_24576_24576,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_24576_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_24576_unstained.tif
AS-5198-23-Z36_30720_37888,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_37888_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_37888_unstained.tif
AS-5198-23-Z35_21504_26624,Dataset/Data/stained/AS-5198-23-Z35_patch_21504_26624_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_21504_26624_unstained.tif
AS-7231-22-Z17_31744_57344,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_57344_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_57344_unstained.tif
AS-5198-23-Z35_16384_30720,Dataset/Data/stained/AS-5198-23-Z35_patch_16384_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_16384_30720_unstained.tif
AS-7231-22-Z17_34816_31744,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_31744_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_31744_unstained.tif
AS-5198-23-Z35_19456_27648,Dataset/Data/stained/AS-5198-23-Z35_patch_19456_27648_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_19456_27648_unstained.tif
AS-5198-23-Z35_20480_38912,Dataset/Data/stained/AS-5198-23-Z35_patch_20480_38912_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_20480_38912_unstained.tif
AS-5198-23-Z35_25600_49152,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_49152_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_49152_unstained.tif
AS-7231-22-Z17_37888_52224,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_52224_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_52224_unstained.tif
AS-5198-23-Z36_29696_53248,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_53248_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_53248_unstained.tif
AS-5198-23-Z35_20480_34816,Dataset/Data/stained/AS-5198-23-Z35_patch_20480_34816_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_20480_34816_unstained.tif
